Game,Competition,Score,opening,closing
armenia-denmark-nLE3iOqN,euro-2016,2,1.5733333333333333,1.6077777777777778
armenia-denmark-nLE3iOqN,euro-2016,0.5,1.0489473684210526,1.0494736842105263
armenia-denmark-nLE3iOqN,euro-2016,1,1.08,1.045
armenia-denmark-nLE3iOqN,euro-2016,1.5,1.3251851851851852,1.3329629629629631
armenia-denmark-nLE3iOqN,euro-2016,1.25,1.19,1.17
armenia-denmark-nLE3iOqN,euro-2016,1.75,1.41,1.4249999999999998
armenia-denmark-nLE3iOqN,euro-2016,3,2.96,2.99
armenia-denmark-nLE3iOqN,euro-2016,2.5,2.051470588235294,2.0991176470588235
armenia-denmark-nLE3iOqN,euro-2016,2.25,1.85375,1.915
armenia-denmark-nLE3iOqN,euro-2016,2.75,2.39,2.473333333333333
armenia-denmark-nLE3iOqN,euro-2016,3.25,3.25,3.16
armenia-denmark-nLE3iOqN,euro-2016,3.5,3.652222222222222,3.7003703703703703
armenia-denmark-nLE3iOqN,euro-2016,5,13.5,12.5
armenia-denmark-nLE3iOqN,euro-2016,3.75,4.5,4.3
armenia-denmark-nLE3iOqN,euro-2016,4.5,7.272692307692308,7.488076923076923
armenia-denmark-nLE3iOqN,euro-2016,4,6.6,6.6
armenia-denmark-nLE3iOqN,euro-2016,4.25,6.7,6.5
armenia-denmark-nLE3iOqN,euro-2016,5.5,16.592857142857145,17.21
armenia-denmark-nLE3iOqN,euro-2016,0.75,7.8,9.9
armenia-denmark-nLE3iOqN,euro-2016,2,2.4555555555555557,2.3899999999999997
armenia-denmark-nLE3iOqN,euro-2016,0.5,8.865263157894736,8.878421052631579
armenia-denmark-nLE3iOqN,euro-2016,1,7.1,8.8
armenia-denmark-nLE3iOqN,euro-2016,1.5,3.147777777777778,3.1151851851851853
armenia-denmark-nLE3iOqN,euro-2016,1.25,4.5,4.85
armenia-denmark-nLE3iOqN,euro-2016,1.75,2.925,2.9000000000000004
armenia-denmark-nLE3iOqN,euro-2016,3,1.41,1.4049999999999998
armenia-denmark-nLE3iOqN,euro-2016,2.5,1.7270588235294118,1.7088235294117649
armenia-denmark-nLE3iOqN,euro-2016,2.25,2.01125,1.9525
armenia-denmark-nLE3iOqN,euro-2016,2.75,1.6066666666666667,1.5733333333333333
armenia-denmark-nLE3iOqN,euro-2016,3.25,1.34,1.36
armenia-denmark-nLE3iOqN,euro-2016,3.5,1.2548148148148148,1.2503703703703704
armenia-denmark-nLE3iOqN,euro-2016,5,1.02,1.03
armenia-denmark-nLE3iOqN,euro-2016,3.75,1.19,1.2
armenia-denmark-nLE3iOqN,euro-2016,4.5,1.0750000000000002,1.071923076923077
armenia-denmark-nLE3iOqN,euro-2016,4,1.09,1.0950000000000002
armenia-denmark-nLE3iOqN,euro-2016,4.25,1.08,1.09
armenia-denmark-nLE3iOqN,euro-2016,5.5,1.012857142857143,1.0150000000000001
finland-faroe-islands-40anDPmg,euro-2016,4.25,5.8,6.0
finland-faroe-islands-40anDPmg,euro-2016,2.75,2.13,2.334285714285714
finland-faroe-islands-40anDPmg,euro-2016,1.75,1.43,1.31
finland-faroe-islands-40anDPmg,euro-2016,4.5,6.0152,6.732
finland-faroe-islands-40anDPmg,euro-2016,2,1.486,1.492
finland-faroe-islands-40anDPmg,euro-2016,1.5,1.2634615384615384,1.2976923076923077
finland-faroe-islands-40anDPmg,euro-2016,3.5,3.141153846153846,3.426153846153846
finland-faroe-islands-40anDPmg,euro-2016,5.5,12.914666666666667,14.654
finland-faroe-islands-40anDPmg,euro-2016,1.25,1.2,1.13
finland-faroe-islands-40anDPmg,euro-2016,2.25,1.66375,1.77875
finland-faroe-islands-40anDPmg,euro-2016,3,2.64,2.7466666666666666
finland-faroe-islands-40anDPmg,euro-2016,4.75,6.1,6.4
finland-faroe-islands-40anDPmg,euro-2016,0.5,1.0276470588235294,1.0388235294117647
finland-faroe-islands-40anDPmg,euro-2016,1,1.06,1.03
finland-faroe-islands-40anDPmg,euro-2016,4,5.7,5.9
finland-faroe-islands-40anDPmg,euro-2016,3.25,3.04,2.95
finland-faroe-islands-40anDPmg,euro-2016,5,10.5,11.0
finland-faroe-islands-40anDPmg,euro-2016,2.5,1.8306060606060608,1.9757575757575758
finland-faroe-islands-40anDPmg,euro-2016,3.75,4.1,4.1
finland-faroe-islands-40anDPmg,euro-2016,4.25,1.11,1.1
finland-faroe-islands-40anDPmg,euro-2016,2.75,1.7571428571428573,1.6328571428571428
finland-faroe-islands-40anDPmg,euro-2016,1.75,2.86,3.45
finland-faroe-islands-40anDPmg,euro-2016,4.5,1.1088,1.0888
finland-faroe-islands-40anDPmg,euro-2016,2,2.692,2.716
finland-faroe-islands-40anDPmg,euro-2016,1.5,3.6003846153846153,3.3407692307692307
finland-faroe-islands-40anDPmg,euro-2016,3.5,1.3273076923076925,1.2857692307692308
finland-faroe-islands-40anDPmg,euro-2016,5.5,1.026,1.0173333333333334
finland-faroe-islands-40anDPmg,euro-2016,1.25,4.3,5.5
finland-faroe-islands-40anDPmg,euro-2016,2.25,2.255,2.1062499999999997
finland-faroe-islands-40anDPmg,euro-2016,3,1.5066666666666666,1.4666666666666668
finland-faroe-islands-40anDPmg,euro-2016,4.75,1.09,1.08
finland-faroe-islands-40anDPmg,euro-2016,0.5,11.384117647058824,10.06764705882353
finland-faroe-islands-40anDPmg,euro-2016,1,7.9,10.5
finland-faroe-islands-40anDPmg,euro-2016,4,1.12,1.11
finland-faroe-islands-40anDPmg,euro-2016,3.25,1.38,1.4
finland-faroe-islands-40anDPmg,euro-2016,5,1.04,1.04
finland-faroe-islands-40anDPmg,euro-2016,2.5,1.920909090909091,1.803030303030303
finland-faroe-islands-40anDPmg,euro-2016,3.75,1.22,1.22
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1,1.11,1.15
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.25,1.25,1.35
northern-ireland-hungary-f5Yy7lRJ,euro-2016,0.5,1.0716666666666665,1.105
northern-ireland-hungary-f5Yy7lRJ,euro-2016,0.75,1.08,1.11
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2,1.858888888888889,2.214444444444444
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.25,2.143333333333333,2.643333333333333
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.75,1.635,1.8699999999999999
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.5,1.4574193548387098,1.5941935483870968
northern-ireland-hungary-f5Yy7lRJ,euro-2016,4.5,9.6595,13.469999999999999
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.75,2.76,3.45
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.5,2.3593103448275863,2.79
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.75,5.6,7.2
northern-ireland-hungary-f5Yy7lRJ,euro-2016,4,8.5,12.0
northern-ireland-hungary-f5Yy7lRJ,euro-2016,5.5,21.4,27.6
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3,3.71,5.0
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.25,4.0,5.2
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.5,4.680000000000001,5.825384615384616
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1,6.0,5.0
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.25,3.75,3.1
northern-ireland-hungary-f5Yy7lRJ,euro-2016,0.5,7.4350000000000005,6.027222222222222
northern-ireland-hungary-f5Yy7lRJ,euro-2016,0.75,6.7,5.9
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2,2.0077777777777777,1.698888888888889
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.25,1.76,1.51
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.75,2.3362499999999997,1.9962499999999999
northern-ireland-hungary-f5Yy7lRJ,euro-2016,1.5,2.6196774193548387,2.2770967741935486
northern-ireland-hungary-f5Yy7lRJ,euro-2016,4.5,1.0385,1.0205
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.75,1.47,1.33
northern-ireland-hungary-f5Yy7lRJ,euro-2016,2.5,1.5472413793103448,1.4117241379310344
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.75,1.13,1.08
northern-ireland-hungary-f5Yy7lRJ,euro-2016,4,1.05,1.02
northern-ireland-hungary-f5Yy7lRJ,euro-2016,5.5,1.01,1.006
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3,1.2850000000000001,1.18
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.25,1.25,1.17
northern-ireland-hungary-f5Yy7lRJ,euro-2016,3.5,1.166153846153846,1.116923076923077
romania-greece-nPliCq3a,euro-2016,0.5,1.0727777777777778,1.12
romania-greece-nPliCq3a,euro-2016,1,1.13,1.2
romania-greece-nPliCq3a,euro-2016,2.5,2.4132142857142855,3.093928571428571
romania-greece-nPliCq3a,euro-2016,4.5,10.438500000000001,15.5815
romania-greece-nPliCq3a,euro-2016,1.25,1.3900000000000001,1.475
romania-greece-nPliCq3a,euro-2016,0.75,1.09,1.13
romania-greece-nPliCq3a,euro-2016,2.75,3.1,3.9
romania-greece-nPliCq3a,euro-2016,3.5,4.77923076923077,6.660769230769231
romania-greece-nPliCq3a,euro-2016,3,4.35,6.2
romania-greece-nPliCq3a,euro-2016,3.25,4.65,6.4
romania-greece-nPliCq3a,euro-2016,3.75,6.5,8.9
romania-greece-nPliCq3a,euro-2016,1.75,1.63,1.99
romania-greece-nPliCq3a,euro-2016,1.5,1.4729032258064516,1.6774193548387097
romania-greece-nPliCq3a,euro-2016,2.25,2.21,2.8200000000000003
romania-greece-nPliCq3a,euro-2016,2,1.8599999999999999,2.405555555555556
romania-greece-nPliCq3a,euro-2016,4,10.5,14.0
romania-greece-nPliCq3a,euro-2016,5.5,20.75,31.5
romania-greece-nPliCq3a,euro-2016,0.5,7.2733333333333325,5.592222222222222
romania-greece-nPliCq3a,euro-2016,1,5.5,4.25
romania-greece-nPliCq3a,euro-2016,2.5,1.5182142857142857,1.3564285714285715
romania-greece-nPliCq3a,euro-2016,4.5,1.035,1.0150000000000001
romania-greece-nPliCq3a,euro-2016,1.25,3.06,2.66
romania-greece-nPliCq3a,euro-2016,0.75,6.4,5.2
romania-greece-nPliCq3a,euro-2016,2.75,1.39,1.27
romania-greece-nPliCq3a,euro-2016,3.5,1.1615384615384614,1.0926923076923076
romania-greece-nPliCq3a,euro-2016,3,1.22,1.13
romania-greece-nPliCq3a,euro-2016,3.25,1.2,1.12
romania-greece-nPliCq3a,euro-2016,3.75,1.1,1.05
romania-greece-nPliCq3a,euro-2016,1.75,2.33375,1.8725
romania-greece-nPliCq3a,euro-2016,1.5,2.564838709677419,2.1212903225806454
romania-greece-nPliCq3a,euro-2016,2.25,1.705,1.455
romania-greece-nPliCq3a,euro-2016,2,1.9922222222222221,1.5933333333333333
romania-greece-nPliCq3a,euro-2016,4,1.03,1.0
romania-greece-nPliCq3a,euro-2016,5.5,1.0125,1.0075
ireland-georgia-b306csgU,euro-2016,1,1.1,1.1
ireland-georgia-b306csgU,euro-2016,2.25,2.01375,1.97875
ireland-georgia-b306csgU,euro-2016,2.75,2.5966666666666662,2.6366666666666667
ireland-georgia-b306csgU,euro-2016,0.75,1.08,1.08
ireland-georgia-b306csgU,euro-2016,1.75,1.5066666666666666,1.5
ireland-georgia-b306csgU,euro-2016,2,1.7355555555555555,1.671111111111111
ireland-georgia-b306csgU,euro-2016,3,3.51,3.45
ireland-georgia-b306csgU,euro-2016,1.25,1.25,1.22
ireland-georgia-b306csgU,euro-2016,1.5,1.3846153846153846,1.389230769230769
ireland-georgia-b306csgU,euro-2016,3.25,3.8,3.75
ireland-georgia-b306csgU,euro-2016,2.5,2.2193939393939393,2.229090909090909
ireland-georgia-b306csgU,euro-2016,0.5,1.055263157894737,1.06
ireland-georgia-b306csgU,euro-2016,5.5,21.267142857142858,20.254285714285714
ireland-georgia-b306csgU,euro-2016,4.5,8.636923076923077,8.633846153846154
ireland-georgia-b306csgU,euro-2016,4,7.6,7.9
ireland-georgia-b306csgU,euro-2016,3.5,4.178846153846154,4.189615384615385
ireland-georgia-b306csgU,euro-2016,4.25,7.7,8.0
ireland-georgia-b306csgU,euro-2016,5,15.0,15.0
ireland-georgia-b306csgU,euro-2016,3.75,5.3,5.3
ireland-georgia-b306csgU,euro-2016,1,6.2,6.3
ireland-georgia-b306csgU,euro-2016,2.25,1.8487500000000001,1.885
ireland-georgia-b306csgU,euro-2016,2.75,1.5166666666666666,1.51
ireland-georgia-b306csgU,euro-2016,0.75,7.0,7.0
ireland-georgia-b306csgU,euro-2016,1.75,2.6133333333333333,2.6533333333333333
ireland-georgia-b306csgU,euro-2016,2,2.157777777777778,2.2666666666666666
ireland-georgia-b306csgU,euro-2016,3,1.31,1.32
ireland-georgia-b306csgU,euro-2016,1.25,3.75,4.1
ireland-georgia-b306csgU,euro-2016,1.5,2.8607692307692307,2.8634615384615385
ireland-georgia-b306csgU,euro-2016,3.25,1.27,1.27
ireland-georgia-b306csgU,euro-2016,2.5,1.6236363636363635,1.6333333333333333
ireland-georgia-b306csgU,euro-2016,0.5,8.435263157894738,8.051052631578948
ireland-georgia-b306csgU,euro-2016,5.5,1.0107142857142857,1.0121428571428572
ireland-georgia-b306csgU,euro-2016,4.5,1.0526923076923078,1.0538461538461539
ireland-georgia-b306csgU,euro-2016,4,1.07,1.06
ireland-georgia-b306csgU,euro-2016,3.5,1.2019230769230769,1.2019230769230769
ireland-georgia-b306csgU,euro-2016,4.25,1.06,1.05
ireland-georgia-b306csgU,euro-2016,5,1.01,1.01
ireland-georgia-b306csgU,euro-2016,3.75,1.14,1.14
poland-gibraltar-bqYKopfI,euro-2016,10.5,21.0,21.0
poland-gibraltar-bqYKopfI,euro-2016,3.5,1.114,1.1408
poland-gibraltar-bqYKopfI,euro-2016,1.5,1.01,1.0133333333333334
poland-gibraltar-bqYKopfI,euro-2016,4,1.13,1.17
poland-gibraltar-bqYKopfI,euro-2016,3,1.01,1.06
poland-gibraltar-bqYKopfI,euro-2016,2.5,1.0376470588235294,1.041764705882353
poland-gibraltar-bqYKopfI,euro-2016,4.75,1.45,1.44
poland-gibraltar-bqYKopfI,euro-2016,4.5,1.322,1.3724
poland-gibraltar-bqYKopfI,euro-2016,5,1.4,1.53
poland-gibraltar-bqYKopfI,euro-2016,5.25,1.65,1.7149999999999999
poland-gibraltar-bqYKopfI,euro-2016,5.75,1.9142857142857144,2.105714285714286
poland-gibraltar-bqYKopfI,euro-2016,5.5,1.7341379310344827,1.84
poland-gibraltar-bqYKopfI,euro-2016,6.5,2.342173913043478,2.566521739130435
poland-gibraltar-bqYKopfI,euro-2016,6.75,2.55,2.7
poland-gibraltar-bqYKopfI,euro-2016,9.5,11.333333333333334,12.5
poland-gibraltar-bqYKopfI,euro-2016,6.25,2.16,2.33
poland-gibraltar-bqYKopfI,euro-2016,7.25,3.18,3.2
poland-gibraltar-bqYKopfI,euro-2016,6,2.005,2.2125
poland-gibraltar-bqYKopfI,euro-2016,7,2.555,2.96
poland-gibraltar-bqYKopfI,euro-2016,8.5,6.18076923076923,6.673076923076923
poland-gibraltar-bqYKopfI,euro-2016,7.5,3.6166666666666667,3.933333333333333
poland-gibraltar-bqYKopfI,euro-2016,10.5,1.0150000000000001,1.0150000000000001
poland-gibraltar-bqYKopfI,euro-2016,3.5,5.539199999999999,5.016
poland-gibraltar-bqYKopfI,euro-2016,1.5,28.333333333333332,29.0
poland-gibraltar-bqYKopfI,euro-2016,4,5.375,4.2
poland-gibraltar-bqYKopfI,euro-2016,3,12.5,8.8
poland-gibraltar-bqYKopfI,euro-2016,2.5,10.245294117647058,9.6
poland-gibraltar-bqYKopfI,euro-2016,4.75,2.59,2.61
poland-gibraltar-bqYKopfI,euro-2016,4.5,3.1108,2.8832
poland-gibraltar-bqYKopfI,euro-2016,5,3.04,2.4
poland-gibraltar-bqYKopfI,euro-2016,5.25,2.2649999999999997,2.16
poland-gibraltar-bqYKopfI,euro-2016,5.75,1.9357142857142857,1.7657142857142856
poland-gibraltar-bqYKopfI,euro-2016,5.5,2.0475862068965514,1.913448275862069
poland-gibraltar-bqYKopfI,euro-2016,6.5,1.56,1.4704347826086956
poland-gibraltar-bqYKopfI,euro-2016,6.75,1.54,1.49
poland-gibraltar-bqYKopfI,euro-2016,9.5,1.0466666666666666,1.04
poland-gibraltar-bqYKopfI,euro-2016,6.25,1.73,1.63
poland-gibraltar-bqYKopfI,euro-2016,7.25,1.36,1.35
poland-gibraltar-bqYKopfI,euro-2016,6,1.87,1.7025000000000001
poland-gibraltar-bqYKopfI,euro-2016,7,1.52,1.4049999999999998
poland-gibraltar-bqYKopfI,euro-2016,8.5,1.1007692307692307,1.0853846153846154
poland-gibraltar-bqYKopfI,euro-2016,7.5,1.2466666666666668,1.2229166666666667
scotland-germany-2HQGHpvn,euro-2016,0.5,1.0273333333333334,1.0286666666666666
scotland-germany-2HQGHpvn,euro-2016,1,1.04,1.04
scotland-germany-2HQGHpvn,euro-2016,1.25,1.04,1.11
scotland-germany-2HQGHpvn,euro-2016,1.5,1.209230769230769,1.2192307692307691
scotland-germany-2HQGHpvn,euro-2016,1.75,1.27,1.22
scotland-germany-2HQGHpvn,euro-2016,2,1.35,1.275
scotland-germany-2HQGHpvn,euro-2016,2.25,1.5666666666666667,1.5533333333333335
scotland-germany-2HQGHpvn,euro-2016,2.5,1.708181818181818,1.7363636363636363
scotland-germany-2HQGHpvn,euro-2016,2.75,1.9762499999999998,1.9762499999999998
scotland-germany-2HQGHpvn,euro-2016,3,2.292222222222222,2.288888888888889
scotland-germany-2HQGHpvn,euro-2016,3.25,2.615,2.505
scotland-germany-2HQGHpvn,euro-2016,3.5,2.7165384615384616,2.8173076923076925
scotland-germany-2HQGHpvn,euro-2016,3.75,3.5,3.14
scotland-germany-2HQGHpvn,euro-2016,4,4.8,4.175
scotland-germany-2HQGHpvn,euro-2016,4.25,5.0,4.45
scotland-germany-2HQGHpvn,euro-2016,4.5,4.9284,5.2544
scotland-germany-2HQGHpvn,euro-2016,4.75,6.6,5.9
scotland-germany-2HQGHpvn,euro-2016,5,9.2,8.05
scotland-germany-2HQGHpvn,euro-2016,5.5,10.324705882352943,10.327058823529413
scotland-germany-2HQGHpvn,euro-2016,6.5,26.4,26.0
scotland-germany-2HQGHpvn,euro-2016,0.5,11.911333333333333,11.751333333333333
scotland-germany-2HQGHpvn,euro-2016,1,10.5,10.5
scotland-germany-2HQGHpvn,euro-2016,1.25,9.3,6.1
scotland-germany-2HQGHpvn,euro-2016,1.5,4.117307692307692,4.020769230769231
scotland-germany-2HQGHpvn,euro-2016,1.75,3.8,4.3
scotland-germany-2HQGHpvn,euro-2016,2,3.3,3.835
scotland-germany-2HQGHpvn,euro-2016,2.25,2.4766666666666666,2.54
scotland-germany-2HQGHpvn,euro-2016,2.5,2.08,2.0575757575757576
scotland-germany-2HQGHpvn,euro-2016,2.75,1.88375,1.89
scotland-germany-2HQGHpvn,euro-2016,3,1.6444444444444446,1.6577777777777778
scotland-germany-2HQGHpvn,euro-2016,3.25,1.51,1.55
scotland-germany-2HQGHpvn,euro-2016,3.5,1.3965384615384613,1.3957692307692307
scotland-germany-2HQGHpvn,euro-2016,3.75,1.28,1.34
scotland-germany-2HQGHpvn,euro-2016,4,1.16,1.205
scotland-germany-2HQGHpvn,euro-2016,4.25,1.14,1.18
scotland-germany-2HQGHpvn,euro-2016,4.5,1.1416,1.1388
scotland-germany-2HQGHpvn,euro-2016,4.75,1.07,1.09
scotland-germany-2HQGHpvn,euro-2016,5,1.02,1.0350000000000001
scotland-germany-2HQGHpvn,euro-2016,5.5,1.0364705882352943,1.0364705882352943
scotland-germany-2HQGHpvn,euro-2016,6.5,1.01,1.01
italy-bulgaria-pf3BQfu7,euro-2016,2.5,2.097878787878788,2.066969696969697
italy-bulgaria-pf3BQfu7,euro-2016,1.75,1.4849999999999999,1.41
italy-bulgaria-pf3BQfu7,euro-2016,3.25,3.6,3.4
italy-bulgaria-pf3BQfu7,euro-2016,1.25,1.23,1.19
italy-bulgaria-pf3BQfu7,euro-2016,3,3.13,3.05
italy-bulgaria-pf3BQfu7,euro-2016,4.25,6.3,7.1
italy-bulgaria-pf3BQfu7,euro-2016,1.5,1.3384615384615386,1.3276923076923077
italy-bulgaria-pf3BQfu7,euro-2016,3.75,4.6,4.6
italy-bulgaria-pf3BQfu7,euro-2016,5,13.5,12.5
italy-bulgaria-pf3BQfu7,euro-2016,0.5,1.0494444444444444,1.048888888888889
italy-bulgaria-pf3BQfu7,euro-2016,0.75,1.08,1.06
italy-bulgaria-pf3BQfu7,euro-2016,1,1.0950000000000002,1.085
italy-bulgaria-pf3BQfu7,euro-2016,2.25,2.0212499999999998,1.845
italy-bulgaria-pf3BQfu7,euro-2016,4,6.1,6.9
italy-bulgaria-pf3BQfu7,euro-2016,2,1.6577777777777778,1.551111111111111
italy-bulgaria-pf3BQfu7,euro-2016,3.5,3.7819230769230767,3.6903846153846156
italy-bulgaria-pf3BQfu7,euro-2016,4.5,7.6175999999999995,7.456799999999999
italy-bulgaria-pf3BQfu7,euro-2016,5.5,18.330714285714286,16.93857142857143
italy-bulgaria-pf3BQfu7,euro-2016,2.75,2.5966666666666667,2.44
italy-bulgaria-pf3BQfu7,euro-2016,2.5,1.6933333333333331,1.7287878787878788
italy-bulgaria-pf3BQfu7,euro-2016,1.75,2.685,2.95
italy-bulgaria-pf3BQfu7,euro-2016,3.25,1.29,1.32
italy-bulgaria-pf3BQfu7,euro-2016,1.25,3.95,4.5
italy-bulgaria-pf3BQfu7,euro-2016,3,1.375,1.39
italy-bulgaria-pf3BQfu7,euro-2016,4.25,1.09,1.07
italy-bulgaria-pf3BQfu7,euro-2016,1.5,3.0919230769230768,3.148076923076923
italy-bulgaria-pf3BQfu7,euro-2016,3.75,1.18,1.18
italy-bulgaria-pf3BQfu7,euro-2016,5,1.02,1.03
italy-bulgaria-pf3BQfu7,euro-2016,0.5,8.966666666666667,8.85888888888889
italy-bulgaria-pf3BQfu7,euro-2016,0.75,7.0,7.6
italy-bulgaria-pf3BQfu7,euro-2016,1,6.75,7.050000000000001
italy-bulgaria-pf3BQfu7,euro-2016,2.25,1.8499999999999999,2.0225
italy-bulgaria-pf3BQfu7,euro-2016,4,1.1150000000000002,1.085
italy-bulgaria-pf3BQfu7,euro-2016,2,2.2844444444444445,2.5055555555555555
italy-bulgaria-pf3BQfu7,euro-2016,3.5,1.24,1.2507692307692309
italy-bulgaria-pf3BQfu7,euro-2016,4.5,1.07,1.0748
italy-bulgaria-pf3BQfu7,euro-2016,5.5,1.012857142857143,1.0157142857142858
italy-bulgaria-pf3BQfu7,euro-2016,2.75,1.5233333333333334,1.5866666666666667
malta-azerbaijan-dd5sTm15,euro-2016,1.75,1.71,2.04125
malta-azerbaijan-dd5sTm15,euro-2016,3,3.9749999999999996,5.9
malta-azerbaijan-dd5sTm15,euro-2016,1.5,1.4671874999999999,1.6571875
malta-azerbaijan-dd5sTm15,euro-2016,2,1.9588888888888887,2.448888888888889
malta-azerbaijan-dd5sTm15,euro-2016,4.5,9.454210526315789,14.375263157894736
malta-azerbaijan-dd5sTm15,euro-2016,1,1.14,1.2
malta-azerbaijan-dd5sTm15,euro-2016,1.25,1.3900000000000001,1.49
malta-azerbaijan-dd5sTm15,euro-2016,0.5,1.0705263157894738,1.1136842105263158
malta-azerbaijan-dd5sTm15,euro-2016,0.75,1.11,1.13
malta-azerbaijan-dd5sTm15,euro-2016,3.75,6.1,8.6
malta-azerbaijan-dd5sTm15,euro-2016,3.25,4.45,6.2
malta-azerbaijan-dd5sTm15,euro-2016,2.75,2.96,3.9
malta-azerbaijan-dd5sTm15,euro-2016,2.25,2.2866666666666666,2.793333333333333
malta-azerbaijan-dd5sTm15,euro-2016,4,7.9,14.0
malta-azerbaijan-dd5sTm15,euro-2016,2.5,2.3782758620689655,2.9844827586206897
malta-azerbaijan-dd5sTm15,euro-2016,3.5,4.591153846153846,6.246538461538462
malta-azerbaijan-dd5sTm15,euro-2016,5.5,20.333333333333332,27.333333333333332
malta-azerbaijan-dd5sTm15,euro-2016,1.75,2.1887499999999998,1.82375
malta-azerbaijan-dd5sTm15,euro-2016,3,1.255,1.14
malta-azerbaijan-dd5sTm15,euro-2016,1.5,2.580625,2.1634375
malta-azerbaijan-dd5sTm15,euro-2016,2,1.8966666666666667,1.5777777777777777
malta-azerbaijan-dd5sTm15,euro-2016,4.5,1.0357894736842106,1.0142105263157895
malta-azerbaijan-dd5sTm15,euro-2016,1,5.4,4.3
malta-azerbaijan-dd5sTm15,euro-2016,1.25,3.025,2.6449999999999996
malta-azerbaijan-dd5sTm15,euro-2016,0.5,7.3373684210526315,5.670526315789473
malta-azerbaijan-dd5sTm15,euro-2016,0.75,5.9,5.2
malta-azerbaijan-dd5sTm15,euro-2016,3.75,1.11,1.05
malta-azerbaijan-dd5sTm15,euro-2016,3.25,1.21,1.12
malta-azerbaijan-dd5sTm15,euro-2016,2.75,1.42,1.27
malta-azerbaijan-dd5sTm15,euro-2016,2.25,1.6666666666666667,1.46
malta-azerbaijan-dd5sTm15,euro-2016,4,1.06,1.0
malta-azerbaijan-dd5sTm15,euro-2016,2.5,1.5227586206896553,1.3693103448275863
malta-azerbaijan-dd5sTm15,euro-2016,3.5,1.1657692307692307,1.0984615384615386
malta-azerbaijan-dd5sTm15,euro-2016,5.5,1.0066666666666666,1.0066666666666666
norway-croatia-EXanS7GB,euro-2016,3.25,3.95,4.7
norway-croatia-EXanS7GB,euro-2016,4.25,7.3,11.0
norway-croatia-EXanS7GB,euro-2016,5,15.0,19.0
norway-croatia-EXanS7GB,euro-2016,1.75,1.64,1.7475
norway-croatia-EXanS7GB,euro-2016,1.25,1.25,1.31
norway-croatia-EXanS7GB,euro-2016,2,1.8477777777777777,2.0144444444444445
norway-croatia-EXanS7GB,euro-2016,3,3.5,4.4
norway-croatia-EXanS7GB,euro-2016,1,1.1150000000000002,1.15
norway-croatia-EXanS7GB,euro-2016,2.25,2.17875,2.39375
norway-croatia-EXanS7GB,euro-2016,0.5,1.0644444444444445,1.0855555555555556
norway-croatia-EXanS7GB,euro-2016,2.75,2.7,3.15
norway-croatia-EXanS7GB,euro-2016,1.5,1.4024999999999999,1.5021428571428572
norway-croatia-EXanS7GB,euro-2016,5.5,21.53846153846154,28.53846153846154
norway-croatia-EXanS7GB,euro-2016,4.5,8.731,11.1545
norway-croatia-EXanS7GB,euro-2016,2.5,2.248620689655173,2.5817241379310345
norway-croatia-EXanS7GB,euro-2016,4,7.1,10.5
norway-croatia-EXanS7GB,euro-2016,0.75,1.09,1.11
norway-croatia-EXanS7GB,euro-2016,3.75,5.2,6.6
norway-croatia-EXanS7GB,euro-2016,3.5,4.235769230769231,5.119615384615385
norway-croatia-EXanS7GB,euro-2016,3.25,1.25,1.19
norway-croatia-EXanS7GB,euro-2016,4.25,1.07,1.02
norway-croatia-EXanS7GB,euro-2016,5,1.01,1.01
norway-croatia-EXanS7GB,euro-2016,1.75,2.3225,2.14125
norway-croatia-EXanS7GB,euro-2016,1.25,3.8,3.3
norway-croatia-EXanS7GB,euro-2016,2,2.0211111111111113,1.8433333333333333
norway-croatia-EXanS7GB,euro-2016,3,1.31,1.22
norway-croatia-EXanS7GB,euro-2016,1,6.050000000000001,5.1
norway-croatia-EXanS7GB,euro-2016,2.25,1.72375,1.60125
norway-croatia-EXanS7GB,euro-2016,0.5,7.926111111111112,6.6866666666666665
norway-croatia-EXanS7GB,euro-2016,2.75,1.49,1.38
norway-croatia-EXanS7GB,euro-2016,1.5,2.7971428571428567,2.474285714285714
norway-croatia-EXanS7GB,euro-2016,5.5,1.01,1.0076923076923077
