,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
15326,soccer/world/friendly-international-2011/czech-republic-france-E7FnF4h7,23.08.2011,Czech Republic U18,France U18,1:2,2.8,3.2,2.2,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,2,2.0,2.2,True
15327,soccer/world/friendly-international-2011/estonia-germany-MPIjO8VK,23.08.2011,Estonia U19,Germany U19,0:3,12.07,6.59,1.14,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,2,2.0,1.14,True
15328,soccer/world/friendly-international-2011/latvia-georgia-AZxPSfDH,23.08.2011,Latvia U17,Georgia U17,2:3,3.65,3.33,1.88,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,2,2.0,1.88,True
15329,soccer/world/friendly-international-2011/lithuania-moldova-zH6soxTo,23.08.2011,Lithuania U17,Moldova U17,1:0,1.71,3.45,4.09,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,1,0.0,1.71,True
15330,soccer/world/friendly-international-2011/switzerland-northern-ireland-AZbfrzD4,23.08.2011,Switzerland U17,Northern Ireland U17,3:1,1.48,3.67,5.92,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,1,0.0,1.48,True
15331,soccer/world/friendly-international-2011/turkey-hungary-WrQsGpw1,23.08.2011,Turkey U18,Hungary U18,0:0,1.6,3.55,4.73,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,N,1.0,3.55,False
15332,soccer/world/friendly-international-2011/ukraine-kazakhstan-lQyTRESN,23.08.2011,Ukraine U17,Kazakhstan U17,2:1,1.16,5.69,11.9,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-23,2011-08,world,2011,friendly-international,1,0.0,1.16,True
15333,soccer/world/friendly-international-2011/indonesia-palestine-bVTYG72f,22.08.2011,Indonesia,Palestine,4:1,1.55,3.84,5.32,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-22,2011-08,world,2011,friendly-international,1,0.0,1.55,True
15334,soccer/world/friendly-international-2011/jordan-tunisia-0jzaLYws,22.08.2011,Jordan,Tunisia,3:3,2.82,3.16,2.37,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-22,2011-08,world,2011,friendly-international,N,1.0,3.16,False
15335,soccer/world/friendly-international-2011/australia-mexico-2HRyBq1n,21.08.2011,Australia U18,Mexico U18,0:1,4.05,3.45,1.73,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-21,2011-08,world,2011,friendly-international,2,2.0,1.73,True
15336,soccer/world/friendly-international-2011/japan-shizuoka-OQSXBPot,21.08.2011,Japan U18,Shizuoka U18,1:2,1.45,3.8,5.0,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-21,2011-08,world,2011,friendly-international,2,2.0,5.0,False
15337,soccer/world/friendly-international-2011/japan-australia-rBXDDGu9,20.08.2011,Japan U18,Australia U18,1:0,1.35,4.25,6.8,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-20,2011-08,world,2011,friendly-international,1,0.0,1.35,True
15338,soccer/world/friendly-international-2011/lesotho-eswatini-QR7s4jgc,20.08.2011,Lesotho,Eswatini,0:0,1.83,3.44,3.91,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-20,2011-08,world,2011,friendly-international,N,1.0,3.44,False
15339,soccer/world/friendly-international-2011/shizuoka-mexico-xloB1Szt,20.08.2011,Shizuoka U18,Mexico U18,3:3,1.7,3.4,3.7,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-20,2011-08,world,2011,friendly-international,N,1.0,3.4,False
15340,soccer/world/friendly-international-2011/qatar-iraq-fi8Rwsf8,19.08.2011,Qatar,Iraq,0:1,2.48,3.1,2.76,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-19,2011-08,world,2011,friendly-international,2,2.0,2.76,False
15341,soccer/world/friendly-international-2011/japan-mexico-2qp1prmt,18.08.2011,Japan U18,Mexico U18,4:1,1.95,3.25,3.3,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-18,2011-08,world,2011,friendly-international,1,0.0,1.95,True
15342,soccer/world/friendly-international-2011/shizuoka-australia-M5pmPbHU,18.08.2011,Shizuoka U18,Australia U18,3:1,3.95,3.55,1.5,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-18,2011-08,world,2011,friendly-international,1,0.0,3.95,False
15343,soccer/world/friendly-international-2011/lebanon-syria-29DUZT8h,17.08.2011,Lebanon,Syria,2:3,7.56,3.77,1.48,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-17,2011-08,world,2011,friendly-international,2,2.0,1.48,True
15344,soccer/world/friendly-international-2011/bahrain-kuwait-MJmO0PAi,11.08.2011,Bahrain U17,Kuwait U17,1:0,3.56,3.42,1.83,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,1,0.0,3.56,False
15345,soccer/world/friendly-international-2011/belgium-denmark-rZyXb3u4,11.08.2011,Belgium U19,Denmark U19,0:0,1.99,3.38,3.28,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,N,1.0,3.38,False
15346,soccer/world/friendly-international-2011/bolivia-panama-QREY5ULm,11.08.2011,Bolivia,Panama,1:3,1.7,3.5,4.97,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,2,2.0,4.97,False
15347,soccer/world/friendly-international-2011/club-america-paraguay-AwkZFw3T,11.08.2011,Club America,Paraguay,0:0,2.48,3.18,2.53,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,N,1.0,3.18,False
15348,soccer/world/friendly-international-2011/costa-rica-ecuador-KAyBCkJI,11.08.2011,Costa Rica,Ecuador,0:2,2.47,3.06,2.92,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,2,2.0,2.92,False
15349,soccer/world/friendly-international-2011/finland-sweden-0AnSaqQc,11.08.2011,Finland U19,Sweden U18,3:2,3.4,3.28,1.95,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,1,0.0,3.4,False
15350,soccer/world/friendly-international-2011/honduras-venezuela-QRrXVCJt,11.08.2011,Honduras,Venezuela,2:0,2.32,3.15,3.01,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,1,0.0,2.32,True
15351,soccer/world/friendly-international-2011/norway-poland-MekYGY5D,11.08.2011,Norway U19,Poland U19,2:0,2.08,3.25,3.0,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,1,0.0,2.08,True
15352,soccer/world/friendly-international-2011/serbia-ireland-pEf1s2AT,11.08.2011,Serbia U19,Ireland U19,0:1,1.32,4.52,7.95,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,2,2.0,7.95,False
15353,soccer/world/friendly-international-2011/usa-mexico-jVmaWD1D,11.08.2011,USA,Mexico,1:1,2.51,3.15,2.76,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-11,2011-08,world,2011,friendly-international,N,1.0,3.15,False
15354,soccer/world/friendly-international-2011/albania-montenegro-WjrxE8ck,10.08.2011,Albania,Montenegro,3:2,2.39,3.19,2.84,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.39,True
15355,soccer/world/friendly-international-2011/austria-slovakia-UycDKxFI,10.08.2011,Austria,Slovakia,1:2,2.22,3.27,3.09,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,3.09,False
15356,soccer/world/friendly-international-2011/azerbaijan-north-macedonia-4QgKeQhF,10.08.2011,Azerbaijan,North Macedonia,0:1,2.75,3.1,2.53,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,2.53,True
15357,soccer/world/friendly-international-2011/belarus-bulgaria-M14Fd6w9,10.08.2011,Belarus,Bulgaria,1:0,2.35,3.19,2.92,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.35,True
15358,soccer/world/friendly-international-2011/bosnia-herzegovina-greece-tWnqP00m,10.08.2011,Bosnia &amp; Herzegovina,Greece,0:0,2.24,3.2,3.17,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.2,False
15359,soccer/world/friendly-international-2011/china-jamaica-A7KEHsPs,10.08.2011,China,Jamaica,1:0,1.91,3.33,3.94,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.91,True
15360,soccer/world/friendly-international-2011/cyprus-moldova-2uluQtos,10.08.2011,Cyprus,Moldova,3:2,1.8,3.36,4.41,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.8,True
15361,soccer/world/friendly-international-2011/france-chile-8C1vzjK8,10.08.2011,France,Chile,1:1,1.69,3.55,4.94,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.55,False
15362,soccer/world/friendly-international-2011/gabon-guinea-QTVLL1gO,10.08.2011,Gabon,Guinea,1:1,2.41,3.13,2.8,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.13,False
15363,soccer/world/friendly-international-2011/gambia-d-r-congo-W6WHMsvI,10.08.2011,Gambia,D.R. Congo,3:0,1.85,3.25,4.0,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.85,True
15364,soccer/world/friendly-international-2011/germany-brazil-UL2zyW42,10.08.2011,Germany,Brazil,3:2,2.31,3.32,2.95,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.31,True
15365,soccer/world/friendly-international-2011/hungary-iceland-C0jpCnS1,10.08.2011,Hungary,Iceland,4:0,1.58,3.75,5.59,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.58,True
15366,soccer/world/friendly-international-2011/ireland-croatia-nPPYZ2o2,10.08.2011,Ireland,Croatia,0:0,2.7,3.15,2.6,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.15,False
15367,soccer/world/friendly-international-2011/israel-serbia-4vgIGALp,10.08.2011,Israel U21,Serbia U21,0:1,3.5,3.3,1.96,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,1.96,True
15368,soccer/world/friendly-international-2011/italy-spain-b1fiXm4R,10.08.2011,Italy,Spain,2:1,3.22,3.22,2.22,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,3.22,False
15369,soccer/world/friendly-international-2011/italy-switzerland-OKshQzpl,10.08.2011,Italy U21,Switzerland U21,1:1,1.9,3.29,3.72,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.29,False
15370,soccer/world/friendly-international-2011/ivory-coast-israel-OId5zgBP,10.08.2011,Ivory Coast,Israel,4:3,1.9,3.37,3.88,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.9,True
15371,soccer/world/friendly-international-2011/japan-south-korea-QmdqZ9ZE,10.08.2011,Japan,South Korea,3:0,2.05,3.28,3.54,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.05,True
15372,soccer/world/friendly-international-2011/kazakhstan-syria-SldMVdMQ,10.08.2011,Kazakhstan,Syria,1:1,2.3,3.15,3.09,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.15,False
15373,soccer/world/friendly-international-2011/kuwait-north-korea-2VnbFnhC,10.08.2011,Kuwait,North Korea,0:0,2.19,3.15,3.3,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.15,False
15374,soccer/world/friendly-international-2011/latvia-finland-nD78LIaC,10.08.2011,Latvia,Finland,0:2,2.51,3.18,2.77,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,2.77,False
15375,soccer/world/friendly-international-2011/liberia-angola-hGXDNNOB,10.08.2011,Liberia,Angola,0:0,2.48,3.23,2.63,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.23,False
15376,soccer/world/friendly-international-2011/liechtenstein-switzerland-zw44Mbp6,10.08.2011,Liechtenstein,Switzerland,1:2,15.09,7.72,1.12,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,1.12,True
15377,soccer/world/friendly-international-2011/lithuania-armenia-rB5BcnO2,10.08.2011,Lithuania,Armenia,3:0,2.16,3.21,3.23,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.16,True
15378,soccer/world/friendly-international-2011/malta-central-africa-zg27lrok,10.08.2011,Malta,Central Africa,2:1,2.66,3.12,2.58,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.66,False
15379,soccer/world/friendly-international-2011/moldova-georgia-KnP6W588,10.08.2011,Moldova U21,Georgia U21,2:2,2.48,3.16,2.59,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.16,False
15380,soccer/world/friendly-international-2011/montenegro-bosnia-herzegovina-bwOAVPNE,10.08.2011,Montenegro U21,Bosnia &amp; Herzegovina U21,3:1,1.94,3.27,3.54,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.94,True
15381,soccer/world/friendly-international-2011/norway-czech-republic-tG40NvVa,10.08.2011,Norway,Czech Republic,3:0,2.36,3.2,2.95,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.36,True
15382,soccer/world/friendly-international-2011/oman-bahrain-8W7mIM6c,10.08.2011,Oman,Bahrain,1:1,2.44,3.02,2.7,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.02,False
15383,soccer/world/friendly-international-2011/poland-georgia-b7slOKFg,10.08.2011,Poland,Georgia,1:0,1.55,3.71,6.21,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.55,True
15384,soccer/world/friendly-international-2011/poland-denmark-fiv2Q5vm,10.08.2011,Poland U21,Denmark U21,1:0,2.51,3.23,2.52,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.51,True
15385,soccer/world/friendly-international-2011/portugal-luxembourg-Wdc9V2NJ,10.08.2011,Portugal,Luxembourg,5:0,1.04,12.29,28.82,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.04,True
15386,soccer/world/friendly-international-2011/russia-serbia-CjcSg4NR,10.08.2011,Russia,Serbia,1:0,1.86,3.36,4.12,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.86,True
15387,soccer/world/friendly-international-2011/san-marino-romania-bJTUMeol,10.08.2011,San Marino,Romania,0:1,23.43,9.87,1.06,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,1.06,True
15388,soccer/world/friendly-international-2011/scotland-denmark-EFXtDSCe,10.08.2011,Scotland,Denmark,2:1,2.92,3.24,2.37,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.92,False
15389,soccer/world/friendly-international-2011/scotland-norway-dCd68wyN,10.08.2011,Scotland U21,Norway U21,3:0,2.13,3.22,3.08,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.13,True
15390,soccer/world/friendly-international-2011/senegal-morocco-p01DUMxQ,10.08.2011,Senegal,Morocco,0:2,1.94,3.24,3.85,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,3.85,False
15391,soccer/world/friendly-international-2011/slovenia-belgium-8SeHJdUO,10.08.2011,Slovenia,Belgium,0:0,2.32,3.21,2.97,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.21,False
15392,soccer/world/friendly-international-2011/south-africa-burkina-faso-vuIBpWr7,10.08.2011,South Africa,Burkina Faso,3:0,1.63,3.53,5.48,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.63,True
15393,soccer/world/friendly-international-2011/sweden-netherlands-4vemYTlL,10.08.2011,Sweden U21,Netherlands U21,3:0,2.89,3.22,2.21,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.89,False
15394,soccer/world/friendly-international-2011/tunisia-mali-Qmx7DV3C,10.08.2011,Tunisia,Mali,4:2,1.8,3.41,4.32,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.8,True
15395,soccer/world/friendly-international-2011/turkey-estonia-IH72kOVr,10.08.2011,Turkey,Estonia,3:0,1.27,4.97,10.49,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,1.27,True
15396,soccer/world/friendly-international-2011/ukraine-sweden-QZfI6JpJ,10.08.2011,Ukraine,Sweden,0:1,2.08,3.27,3.47,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,3.47,False
15397,soccer/world/friendly-international-2011/ukraine-uzbekistan-Ye6jLjDT,10.08.2011,Ukraine U21,Uzbekistan U21,0:0,1.45,3.89,6.65,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,N,1.0,3.89,False
15398,soccer/world/friendly-international-2011/wales-australia-ITcOfp8L,10.08.2011,Wales,Australia,1:2,2.78,3.19,2.49,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,2.49,True
15399,soccer/world/friendly-international-2011/wales-hungary-MDAbPPgg,10.08.2011,Wales U21,Hungary U21,1:2,1.99,3.28,3.36,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,2,2.0,3.36,False
15400,soccer/world/friendly-international-2011/zimbabwe-zambia-bmeqJgc8,10.08.2011,Zimbabwe,Zambia,2:0,2.35,3.2,2.8,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-10,2011-08,world,2011,friendly-international,1,0.0,2.35,True
15401,soccer/world/friendly-international-2011/belgium-denmark-pIlSW71J,09.08.2011,Belgium U19,Denmark U19,1:1,2.2,3.3,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,N,1.0,3.3,False
15402,soccer/world/friendly-international-2011/belgium-turkey-by1ZOerD,09.08.2011,Belgium U21,Turkey U21,2:3,2.27,3.25,2.8,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,2,2.0,2.8,False
15403,soccer/world/friendly-international-2011/bulgaria-romania-2X5ZD7oB,09.08.2011,Bulgaria U21,Romania U21,1:1,2.62,3.25,2.45,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,N,1.0,3.25,False
15404,soccer/world/friendly-international-2011/estonia-azerbaijan-nyvWroMb,09.08.2011,Estonia U21,Azerbaijan U21,1:3,1.92,3.32,3.57,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,2,2.0,3.57,False
15405,soccer/world/friendly-international-2011/finland-sweden-2D7SGJne,09.08.2011,Ghana,Nigeria,1:2,2.31,3.12,3.04,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,2,2.0,3.04,False
15406,soccer/world/friendly-international-2011/ireland-austria-QNEhOAUj,09.08.2011,Ireland U21,Austria U21,2:1,2.15,3.25,3.05,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,1,0.0,2.15,True
15407,soccer/world/friendly-international-2011/lebanon-jordan-G0ubRoPt,09.08.2011,Lebanon U19,Jordan U19,1:0,6.51,4.23,1.39,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,1,0.0,6.51,False
15408,soccer/world/friendly-international-2011/portugal-slovakia-S0rWmxDA,09.08.2011,Portugal U21,Slovakia U21,1:1,1.42,3.93,7.0,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,N,1.0,3.93,False
15409,soccer/world/friendly-international-2011/ukraine-israel-Myqk9PXr,09.08.2011,Ukraine U21,Israel U21,3:0,1.59,3.52,5.22,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,1,0.0,1.59,True
15410,soccer/world/friendly-international-2011/uzbekistan-serbia-40Yg8qmk,09.08.2011,Uzbekistan U21,Serbia U21,2:0,4.21,3.34,1.77,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-09,2011-08,world,2011,friendly-international,1,0.0,4.21,False
15411,soccer/world/friendly-international-2011/japan-australia-IJlMD2Qd,07.08.2011,Japan U16,Australia U16,2:0,1.54,3.6,5.09,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-07,2011-08,world,2011,friendly-international,1,0.0,1.54,True
15412,soccer/world/friendly-international-2011/nagoya-grampus-south-korea-WQbaU4Vi,07.08.2011,Nagoya Grampus U16,South Korea U16,1:2,2.6,3.2,2.0,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-07,2011-08,world,2011,friendly-international,2,2.0,2.0,True
15413,soccer/world/friendly-international-2011/australia-south-korea-Iap01R1T,06.08.2011,Australia U16,South Korea U16,0:3,2.6,3.1,2.4,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-06,2011-08,world,2011,friendly-international,2,2.0,2.4,True
15414,soccer/world/friendly-international-2011/belgium-slovakia-xMYeIPyS,06.08.2011,Belgium U17,Slovakia U17,2:3,2.19,3.24,2.88,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-06,2011-08,world,2011,friendly-international,2,2.0,2.88,False
15415,soccer/world/friendly-international-2011/japan-nagoya-grampus-2Fr8avWr,06.08.2011,Japan U16,Nagoya Grampus U16,0:2,1.45,3.7,6.3,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-06,2011-08,world,2011,friendly-international,2,2.0,6.3,False
15416,soccer/world/friendly-international-2011/malta-romania-r3BODqpq,06.08.2011,Malta U17,Romania U17,1:2,10.55,6.72,1.14,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-06,2011-08,world,2011,friendly-international,2,2.0,1.14,True
15417,soccer/world/friendly-international-2011/belgium-romania-G4ufpKfh,04.08.2011,Belgium U17,Romania U17,2:1,1.8,3.3,3.93,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,1,0.0,1.8,True
15418,soccer/world/friendly-international-2011/hungary-croatia-Mstjo0un,04.08.2011,Hungary U17,Croatia U17,1:0,3.16,3.19,2.1,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,1,0.0,3.16,False
15419,soccer/world/friendly-international-2011/israel-serbia-risnntQu,04.08.2011,Israel U17,Serbia U17,1:1,3.94,3.47,1.75,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,N,1.0,3.47,False
15420,soccer/world/friendly-international-2011/latvia-moldova-O6GQ9Tc5,04.08.2011,Latvia U19,Moldova U19,1:2,2.65,3.2,2.45,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,2,2.0,2.45,True
15421,soccer/world/friendly-international-2011/malta-slovakia-U7qbqvAb,04.08.2011,Malta U17,Slovakia U17,0:5,9.01,4.87,1.26,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,2,2.0,1.26,True
15422,soccer/world/friendly-international-2011/nagoya-grampus-australia-Ee9w7RsO,04.08.2011,Nagoya Grampus U16,Australia U16,1:0,3.2,3.25,1.9,https://www.betexplorer.com/soccer/world/friendly-international-2011/results/?month=2011-08,2011-08-04,2011-08,world,2011,friendly-international,1,0.0,3.2,False
